29;47,26303337;38,9188551;Таганрог;Озерки;отсутствует;88007757533;7;22
30;47,26269844;38,91990653;Таганрог;Дешёвая аптека;https://www.дешёваяаптека.рф;88634477155;8;20
31;47,26290959;38,92051807;Таганрог;Донская аптека;отсутствует;88634375984;8;22
32;47,258844;38,90185;Таганрог;Доктор Столетов;https://stoletov.ru/;88007751100;8;19
33;47,230529;38,874929;Таганрог;Планета здоровья;http://www.planetazdorovo.ru/;88007550500;0;25
34;47,240897;38,88193;Таганрог;Фармакон;отсутствует;88634368551;-1;-1
35;47,220667;38,867501;Таганрог;Дешёвая Аптека;https://www.дешёваяаптека.рф;88634318842;8;20
36;47,220777;38,889415;Таганрог;Мелодия здоровья;отсутствует;отсутствует;8;20
37;47,213459;38,923422;Таганрог;Фармация-Таганрог;отсутствует;88634669096;-1;-1
38;47,213136;38,91693;Таганрог;Социальная Аптека;http://social-apteka.ru/;89054255690;7;21
39;47,25421567;38,92492263;Таганрог;Юг-Фарма;отсутствует;88634601599;8;21
40;47,250241;38,910153;Таганрог;Простор;http://tsgprostor.ru/;88634601701;-1;-1
41;47,24006282;38,91780292;Таганрог;Донская аптека;отсутствует;88634621844;8;22
42;47,239904;38,886871;Таганрог;Хорошая Аптека;отсутствует;отсутствует;8;20
43;47,227257;38,876425;Таганрог;Аптекарь;отсутствует;88632633600;8;21
44;47,20790014;38,89240146;Таганрог;Юг-Фарма;http://yug-farma.ru/;88634370463;8;21
45;47,20953954;38,89054101;Таганрог;Дешёвая аптека;https://www.дешёваяаптека.рф;88634379844;8;20
46;47,20438702;38,89730368;Таганрог;Вита;http://tagvetklinik.ru/;88634369036;0;25
47;47,21883;38,920749;Таганрог;Донская Аптека;отсутствует;отсутствует;8;22
48;47,21803032;38,85713601;Таганрог;Социальная Аптека;http://social-apteka.ru/;88634387707;8;22
49;47,217118;38,923642;Таганрог;Социальная Аптека;http://social-apteka.ru/;88634362704;8;21
50;47,21216748;38,91537366;Таганрог;Дешёвая аптека;https://www.дешёваяаптека.рф;88634612011;7;19
51;47,212646;38,916443;Таганрог;Ростов;отсутствует;отсутствует;-1;-1
52;47,212612;38,925399;Таганрог;ЛитФарм;отсутствует;88634391010;8;21
53;47,213942;38,927743;Таганрог;Дешёвая Аптека;https://www.дешёваяаптека.рф;88634383395;8;20
54;47,21082061;38,923909;Таганрог;Гомеопатическая аптека;http://doctor-bobok.ru/?page_id=87;89282143094;-1;-1
55;47,208858;38,93347;Таганрог;Социальная Аптека;https://social-apteka.ru/;отсутствует;8;22
56;47,20749095;38,94189545;Таганрог;Здоровье;отсутствует;отсутствует;9;21
57;47,2605;38,917553;Таганрог;Аптека Апрель;https://apteka-april.ru/;88002009001;8;20
58;47,27151613;38,93087673;Таганрог;Фармнет;отсутствует;отсутствует;-1;-1
59;47,277666;38,925037;Таганрог;МаксФарм;http://www.maks-farm.ru/;88634683330;8;22
60;47,27604;38,927493;Таганрог;Лекарь;отсутствует;88634324073;-1;-1
61;47,22127925;38,86730057;Таганрог;Донская аптека;отсутствует;88634314749;0;25
62;47,205514;38,893929;Таганрог;Implozia;отсутствует;88001001112;8;20
63;47,201965;38,890456;Таганрог;Аптека Апрель;https://apteka-april.ru/;88002009001;8;20
64;47,203493;38,906904;Таганрог;МаксФарм;http://www.maks-farm.ru/;88634683330;8;21
65;47,218246;38,92075;Таганрог;Дешёвая Аптека;https://www.дешёваяаптека.рф;88634613944;8;20
66;47,216629;38,924175;Таганрог;Рефарма; https://refarma.ru/;88634610541;7,5;21,5
67;47,213129;38,93292;Таганрог;Супер Фарма Аптека;отсутствует;88634360620;9;20
68;47,208809;38,939055;Таганрог;Социальная Аптека;http://social-apteka.ru/;88001000103;8;22
69;47,262285;38,895938;Таганрог;Супер-Фарма Аптека;отсутствует;88634360620;-1;-1
70;47,26200898;38,93889939;Таганрог;Хорошая Аптека; http://www.stoletov.ru/;88634606246;8;20
71;47,23087834;38,87504903;Таганрог;Аптечный Пункт;отсутствует;отсутствует;-1;-1
72;47,222789;38,865522;Таганрог;Хорошая Аптека;отсутствует;88634314268;8;20
73;47,219279;38,862427;Таганрог;Аптека;отсутствует;88632194520;-1;-1
74;47,22210354;38,86037356;Таганрог;Юг-Фарма;отсутствует;отсутствует;-1;-1
75;47,220797;38,859398;Таганрог;Магнит Аптека;отсутствует;89604478793;9;21
76;47,211603;38,9114;Таганрог;Фитопрепараты;отсутствует;88634648440;8;18
77;47,214302;38,917674;Таганрог;Море;отсутствует;88634313973;-1;-1
78;47,215247;38,916891;Таганрог;Панацея;отсутствует;88634367077;-1;-1
79;47,225338;38,919512;Таганрог;Магнит Аптека;отсутствует;89604475695;9;21
80;47,21788113;38,85672462;Таганрог;Донская Аптека;отсутствует;88634690125;8;22
81;47,218641;38,857024;Таганрог;Юг-Фарма;http://yug-farma.ru/;88634370464;8;21
82;47,22003;38,865272;Таганрог;Аптека №404;отсутствует;88634332740;8;20
83;47,276749;38,916242;Таганрог;МаксФарм;http://maks-farm.ru/;88634683330;8;21
84;47,272018;38,900355;Таганрог;Аптека;отсутствует;отсутствует;8;20
85;47,239716;38,917002;Таганрог;Низкие цены;отсутствует;88634624200;8;21
86;47,217292;38,913169;Таганрог;Ветеринарная Аптека;отсутствует;88634642274;9;20
87;47,215244;38,916903;Таганрог;Аптека №52;отсутствует;88634612997;8;20
88;47,21211952;38,91700327;Таганрог;Дешёвая аптека;https://www.дешёваяаптека.рф;88634383885;7;17
89;47,211902;38,918238;Таганрог;Юг-Фарма;https://www.aptekarsk.ru/russia/taganrog/;88634312559;7;17
90;47,21276923;38,91673738;Таганрог;Аптека Апрель;https://apteka-april.ru/;88002009001;7;17
91;47,2083;38,934612;Таганрог;Дешёвая Аптека;https://www.дешёваяаптека.рф;88634394332;8;21
92;47,2213399;38,91679076;Таганрог;Аптечный клуб;https://apteka-april.ru/;88002009001;7,5;20,5
93;47,26816967;38,92367836;Таганрог;Аптека;отсутствует;89281144256;8;20
94;47,26727345;38,92167802;Таганрог;Дуремар;отсутствует;отсутствует;-1;-1
95;47,26230316;38,9198138;Таганрог;Ростов Аптека;отсутствует;отсутствует;-1;-1
96;47,25262562;38,9170887;Таганрог;Аптека ВИТА Экспресс;https://vitaexpress.ru/;88007550003;8;21
97;47,25050261;38,91835944;Таганрог;Аптека Апрель;https://apteka-april.ru/;88002009001;8;20
98;47,243216;38,882113;Таганрог;Аптечный сад;https://apteka-sklad.com/;88002009001;8;20
99;47,21683;38,850199;Таганрог;Аптека Оптимум;отсутствует;89885442454;8;20
100;47,221786;38,859312;Таганрог;Аптека ВИТА Экспресс;https://vitaexpress.ru/;88007550003;9;20
101;47,20944489;38,8901305;Таганрог;Аптека ВИТА Экспресс;https://vitaexpress.ru/;88007550003;-1;-1
102;47,21254922;38,91476466;Таганрог;Аптека ВИТА Экспресс;https://vitaexpress.ru/;88007550003;7;19
103;47,217723;38,898639;Таганрог;Аптека Ригла;https://marmeladmall.ru/rigla/;88634382818;10;22
104;47,2152302;38,91824734;Таганрог;Аптека №50;отсутствует;88634383465;8;20
105;47,27571976;38,90646544;Таганрог;Интерфарм;отсутствует;84959619610;8;20
106;47,267269;38,921682;Таганрог;Рефарма;https://refarma.ru/;88634374946;8;22
107;47,26237163;38,89502846;Таганрог;Супер-Фарма;отсутствует;88634602101;8;20
108;47,25083286;38,9124249;Таганрог;Магнит Аптека;отсутствует;отсутствует;-1;-1
109;47,23675483;38,9204006;Таганрог;Вита-лайф;отсутствует;89889474871;8;20
110;47,205086;38,942699;Таганрог;Фармацевт-Плюс;отсутствует;88634360448;-1;-1
111;47,21398198;38,92897112;Таганрог;Целитель;отсутствует;88634615011;8;20
112;47,21827345;38,85817913;Таганрог;Аптека Апрель;https://apteka-april.ru/;88002009001;-1;-1
113;47,267613;38,922877;Таганрог;Хорошая Аптека;https://superapteka.ru/;88002000308;8;19
114;47,25943828;38,90951178;Таганрог;Орто-Вет;отсутствует;89045068581;9;19
115;47,24970805;38,92344652;Таганрог;Магнит Аптека;отсутствует;отсутствует;-1;-1
116;47,23437;38,90177;Таганрог;Оптимум;отсутствует;отсутствует;8;21
117;47,22259181;38,91879643;Таганрог;Арт-Лайф;отсутствует;88634612412;15;19
118;47,21831599;38,92049845;Таганрог;61 Плюс;https://apteka61plus.ru/;отсутствует;-1;-1
119;47,21102029;38,91665299;Таганрог;Эконом;отсутствует;отсутствует;9;17
120;47,23516;38,90163;Таганрог;Магнит Аптека;magnit.ru;88002009002;9;21
121;47,23562;38,90562;Таганрог;Советская Аптека;отсутствует;88634431173;8;21
122;47,22817499;38,90887202;Таганрог;Аптека;отсутствует;88634343221;8;20
123;47,25146072;38,91699429;Таганрог;Лада;отсутствует;отсутствует;-1;-1
124;47,27855024;38,92484652;Таганрог;Магнит Аптека;magnit.ru;88002009002;9;21
125;47,27827231;38,91849741;Таганрог;Магнит Аптека;magnit.ru;88002009002;9;21
126;47,24805353;38,91834106;Таганрог;Твоя экономия;отсутствует;отсутствует;8;20
127;47,2512306;38,91156069;Таганрог;Магнит Аптека;magnit.ru;88002009002;9,5;21
128;47,23849072;38,87402124;Таганрог;Удобная Аптека;отсутствует;89281683020;9;21
129;47,240254;38,88453;Таганрог;Дешёвая Аптека;https://www.дешёваяаптека.рф;88634395146;8;20
130;47,212537;38,924709;Таганрог;Аптека имени Полынникова Глеба;отсутствует;отсутствует;8;21
131;47,222471;38,884039;Таганрог;Белладонна;отсутствует;88634640210;8;20
132;47,221301;38,914852;Таганрог;Аптека Целитель;отсутствует;отсутствует;7;19
133;47,233731;38,874094;Таганрог;Миллениум;отсутствует;отсутствует;9,5;21,5
134;47,204765;38,939804;Таганрог;Юг-Фарма;yug-farma.ru;88002500003;8;22
135;47,23581;38,874311;Таганрог;Доктор Столетов;отсутствует;отсутствует;8;20
136;47,200399;38,908713;Таганрог;Аптечный пункт;отсутствует;отсутствует;9;17
137;47,226564;38,862293;Таганрог;Любимая Аптека;отсутствует;89897070112;8;20
138;47,21786047;38,8509836;Таганрог;Аптека;отсутствует;89885442454;8;21
139;47,24134802;38,88505311;Таганрог;Implozia;отсутствует;88001001112;8;20
140;47,244077;38,882271;Таганрог;ООО Гетакс;отсутствует;88634317306;9;17
141;47,20554445;38,89436643;Таганрог;Гамма-7;отсутствует;отсутствует;8;20
142;47,24570973;38,89161849;Таганрог;Аптека;отсутствует;отсутствует;8;21
143;47,26195495;38,93315222;Таганрог;"Аптека ""Свои-Люди""";https://apteka-svoi-ludi.business.site/;89001213053;8;21
144;47,21299698;38,9187538;Таганрог;Аптека низких цен;отсутствует;отсутствует;8;18
145;47,21145456;38,91781132;Таганрог;Лада;отсутствует;89281284963;8;17
146;47,2199771;38,89333192;Таганрог;Аптека Апрель;apteka-april.ru;88002009001;8;20
147;47,22051666;38,89066343;Таганрог;Лада;отсутствует;88634477176;8;20
148;47,23682611;38,91914995;Таганрог;Лада;отсутствует;88634621550;8;20
149;47,22521096;38,88565974;Таганрог;Семья+;отсутствует;отсутствует;8;20
150;47,22277224;38,88360572;Таганрог;Юг-Фарма;отсутствует;88002500003;8;21
151;47,23509081;38,87470181;Таганрог;Хорошая Аптека;отсутствует;88002000308;8;19
152;47,22682934;38,87503476;Таганрог;Аптекарь;отсутствует;отсутствует;8;21
153;47,21603977;38,86185552;Таганрог;Ригла;отсутствует;88007770303;10;22
154;47,26248023;38,94257307;Таганрог;Аптека;отсутствует;отсутствует;-1;-1
155;47,23490846;38,90145138;Таганрог;Здоровье;отсутствует;отсутствует;-1;-1
156;47,22860175;38,90835002;Таганрог;Лада;отсутствует;отсутствует;8;20
